年份,排名(Rank),公司名称(Company),所在国家或地区(Country),所在行业(Industry),销售收入(Sales),利润(Profits),总资产(Assets),市值(Market Vaue)
2007,1447,Hyundai Merchant/现代商船,韩国(KO),运输,5.71,0.38,5.18,3.15
2007,1448,Empire/帝国,加拿大(CA),食品市场,11.76,0.27,4.52,2.35
2007,1449,Tenet Healthcare/信念保健,美国(US),健康关怀设备和服务,8.70,-0.81,8.54,3.22
2007,1450,Cintas/辛塔斯服装,美国(US),商业服务和供应,3.58,0.34,3.44,6.45
2007,1451,NSK/日本精土,日本(JA),重要物品,5.35,0.22,6.30,4.71
2007,1452,Intuit/英图易软件,美国(US),软件和服务,2.42,0.37,3.03,10.29
2007,1453,Visteon/伟士通,美国(US),耐用消费品,11.42,-0.17,6.94,1.10
2007,1454,Smithfield Foods/史密斯菲德食品,美国(US),食品、饮料和烟草,11.53,0.13,6.88,3.27
2007,1455,Cameron International,美国(US),炼油,3.74,0.32,4.35,6.37
2007,1455,Shanghai Electric Group/上海电力,中国大陆(CN),重要物品,4.26,0.21,6.80,5.53
2007,1457,Hermès International/爱玛仕国际,法国(FR),家庭和个人的产品,1.69,0.29,2.12,13.93
2007,1458,OKO Bank/合作银行,芬兰(FI),银行,2.39,0.24,31.90,3.47
2007,1458,Ryder System /莱德系统,美国(US),商业服务和供应,6.31,0.25,6.83,3.13
2007,1460,Hindustan Petroleum/印度斯坦石油,印度(IN),炼油,16.26,0.10,5.80,2.07
2007,1460,Maanshan Iron & Steel/马鞍山钢铁,中国大陆(CN),材料,3.98,0.36,4.82,4.96
2007,1462,Sekisui Chemical/积水化工,日本(JA),多元化,7.53,0.17,6.85,4.27
2007,1463,Honam Petrochemical/韩国湖南石化,韩国(KO),化学制品,5.25,0.50,4.06,2.74
2007,1464,Banca Italease,意大利(IT),商业服务和供应,0.79,0.11,18.49,5.71
2007,1465,Shenzhen Develop Bank/深圳发展银行,中国大陆(CN),银行,1.19,0.04,27.46,4.79
2007,1465,Whole Foods Market/全食超市,美国(US),食品市场,5.81,0.20,2.15,6.72
2007,1467,Expedia/艾派迪,美国(US),商业服务和供应,2.24,0.24,8.27,7.05
2007,1467,Lite-On Technology/源兴技术,中国台湾(TA),技术硬件和装备,6.93,0.27,4.67,4.20
2007,1469,Robert Half Intl/罗伯特中半国际,美国(US),商业服务和供应,4.01,0.28,1.46,6.56
2007,1470,CarMax/车梅仕,美国(US),零售,7.21,0.20,1.70,5.66
2007,1471,MasterCard/MasterCard,美国(US),商业服务和供应,3.33,0.05,5.08,14.47
2007,1472,Lam Research/拉姆研究,美国(US),半导体,2.20,0.56,2.68,6.33
2007,1473,CenturyTel/世纪通讯,美国(US),电信运营商,2.45,0.37,7.44,5.14
2007,1473,Diamond Lease/戴蒙德租赁公司,日本(JA),商业服务和供应,4.46,0.18,15.52,2.81
2007,1475,China Intl Marine Container/中国国际海运集装箱公司,中国大陆(CN),重要物品,3.83,0.35,2.10,5.59
2007,1476,Dainippon Ink & Chems/大日本化工,日本(JA),化学制品,8.55,0.05,8.02,3.22
2007,1477,Financière de l'Odet,法国(FR),运输,6.44,0.19,9.22,1.95
2007,1478,Haseko,日本(JA),建筑,5.30,0.41,3.91,3.89
2007,1479,McDermott International,巴拿马(PA),建筑,4.12,0.34,3.59,5.31
2007,1480,Apollo-Education Group/阿波罗集团,美国(US),商业服务和供应,2.52,0.42,1.45,8.18
2007,1481,Network Appliance/网域存储技术,美国(US),技术硬件和装备,2.60,0.27,3.49,14.46
2007,1482,Angang New Steel,中国大陆(CN),材料,3.27,0.26,1.76,9.34
2007,1482,Nagoya Railroad/名古屋铁道,日本(JA),运输,6.30,0.11,10.43,2.94
2007,1484,Daewoo Ship & Marine/大宇船厂,韩国(KO),重要物品,4.91,0.00,5.57,6.75
2007,1485,Triad Hospitals/三合医院,美国(US),健康关怀设备和服务,5.54,0.22,6.23,4.32
2007,1486,Banco de Valencia/巴伦西亚银行,西班牙(SP),银行,0.85,0.15,20.93,5.22
2007,1487,Couche Tard/库世塔德,加拿大(CA),食品市场,10.68,0.21,2.37,4.27
2007,1488,Brown-Forman/布朗-福曼酒业,美国(US),食品、饮料和烟草,2.08,0.42,2.93,8.05
2007,1489,CI Financial Income/CI金融,加拿大(CA),综合金融,1.19,0.52,2.35,6.34
2007,1490,Sealed Air/希尔悦包装,美国(US),材料,4.33,0.27,5.02,5.19
2007,1491,Suzuken/玲谦株式会社,日本(JA),健康关怀设备和服务,11.82,0.15,6.28,3.36
2007,1491,Sydbank/Sydbank 银行,丹麦(DE),银行,0.97,0.27,20.30,3.60
2007,1493,Electronic Arts/艺电,美国(US),软件和服务,3.12,0.09,5.04,15.63
2007,1494,Nishi-Nippon City Bank/西日城市银行,日本(JA),银行,1.54,0.11,58.27,3.82
2007,1495,China Development Finl/中国开发工业银行,中国台湾(TA),银行,0.65,0.32,8.55,4.91
2007,1496,Euronext/欧洲证交所,荷兰(NL),综合金融,1.14,0.29,3.06,12.31
2007,1497,Fuji Electric Holdings/富士电气控股,日本(JA),重要物品,7.64,0.16,8.39,3.51
2007,1498,Natl Semiconductor/国家半导体,美国(US),半导体,2.05,0.40,2.22,8.17
2007,1499,Sanmina-SCI/塞米纳科学计算机,美国(US),技术硬件和装备,10.87,-0.13,6.50,1.97
2007,1500,City Developments/城市发展银行,新加坡(SI),综合金融,1.66,0.24,7.17,7.97
2007,1501,Dana/德纳,美国(US),耐用消费品,8.57,-0.89,7.45,0.15
2007,1501,Integrys Energy Group,美国(US),公用事业,6.89,0.16,6.86,4.18
2007,1501,Tatung,中国台湾(TA),技术硬件和装备,6.24,-0.19,10.01,1.90
2007,1504,Dillard's/狄乐百货,美国(US),零售,7.85,0.25,5.41,2.68
2007,1505,Capita Group/加德集团,英国(UK),商业服务和供应,3.40,0.27,2.44,7.83
2007,1506,Vedior/维迪奥,荷兰(NL),商业服务和供应,10.11,0.25,3.24,3.71
2007,1507,Developers Diversified/开发地产,美国(US),综合金融,0.82,0.25,7.18,7.17
2007,1508,Attijariwafa Bank/阿提哈利瓦法银行,摩洛哥(MA),银行,1.02,0.18,15.06,5.71
2007,1508,Macerich/马塞里奇房产,美国(US),综合金融,0.83,0.25,7.56,6.73
2007,1510,Avaya/亚美亚,美国(US),技术硬件和装备,5.18,0.20,5.23,5.56
2007,1510,NII Holdings/NII控股,美国(US),电信运营商,2.37,0.29,3.30,11.49
2007,1512,MDU Resources/MDU资源,美国(US),建筑,4.07,0.32,4.90,4.78
2007,1513,JFE Shoji Holdings/日本钢铁商事控股,日本(JA),贸易公司,17.37,0.16,5.07,1.25
2007,1514,Xilinx/塞灵思公司,美国(US),半导体,1.87,0.37,3.10,8.50
2007,1515,AmeriCredit/美国信贷,美国(US),综合金融,2.04,0.34,14.11,2.88
2007,1516,ATEbank,希腊(GR),银行,1.43,0.16,24.12,4.66
2007,1516,Brisa/布里萨,葡萄牙(PO),运输,0.66,0.35,4.88,7.78
2007,1516,Japan Securities/日本证券金融,日本(JA),综合金融,0.32,0.04,82.67,1.46
2007,1519,GS E&C,韩国(KO),建筑,5.74,0.26,4.50,4.66
2007,1520,Tech Data/技术数据,美国(US),技术硬件和装备,21.44,-0.10,4.70,2.03
2007,1521,Soriana/索利亚拉百货,墨西哥(MX),零售,5.40,0.25,3.84,5.16
2007,1522,Hang Lung Group/恒隆集团,中国香港(HK)/中国大陆(CN),综合金融,0.59,0.36,8.55,4.37
2007,1522,M-real/森林集团公司,芬兰(FI),材料,7.42,-0.52,8.10,2.21
2007,1524,OfficeMax/办公麦克斯,美国(US),零售,8.97,0.09,6.18,3.87
2007,1525,Amer Eagle Outfitters/美国之鹰,美国(US),零售,2.79,0.39,1.99,6.92
2007,1525,Bunzl/邦邹纸业,英国(UK),商业服务和供应,6.52,0.25,3.37,4.38
2007,1527,Advantest/爱德万,日本(JA),半导体,2.16,0.35,2.92,8.75
2007,1528,Tate & Lyle Group/T&L食品集团,英国(UK),食品、饮料和烟草,6.47,-0.05,5.11,5.39
2007,1529,Toyo Seikan Kaisha/东洋制罐会社,日本(JA),材料,6.08,0.05,7.78,4.01
2007,1530,Elan,爱尔兰(IR),制药与生物技术,0.41,0.58,2.50,5.55
2007,1531,Taishin Financial Holding/台新金融,中国台湾(TA),银行,2.58,-0.09,70.82,2.89
2007,1532,Exista,冰岛(IC),综合金融,0.80,0.80,2.81,4.69
2007,1532,Iberia/伊白利亚航空,西班牙(SP),运输,6.84,0.07,7.00,3.99
2007,1534,Israel Discount Bank/以色列贴现银行,以色列(IS),银行,2.99,0.10,33.50,2.23
2007,1535,Lonmin,英国(UK),材料,1.92,0.32,2.75,9.46
2007,1536,Alfresa Holdings/阿弗瑞萨控股,日本(JA),健康关怀设备和服务,12.01,0.06,5.82,2.63
2007,1537,Hiroshima Bank/广岛银行,日本(JA),银行,1.21,0.16,51.77,3.67
2007,1538,Banca CR Firenze/法兰泽银行,意大利(IT),银行,1.96,0.18,26.08,4.29
2007,1539,Leggett & Platt/礼恩派,美国(US),耐用消费品,5.51,0.30,4.27,4.22
2007,1540,American Home Mortgage/美国家庭抵押,美国(US),综合金融,1.03,0.26,18.83,1.37
2007,1541,Metro Inc/美卓公司,加拿大(CA),食品市场,9.79,0.23,3.72,3.85
2007,1542,Sierra Pacific Res/塞拉太平洋资源,美国(US),公用事业,3.36,0.28,8.83,3.84
2007,1543,Advanced Info Service/亿旺资讯,泰国(TH),电信运营商,2.57,0.46,3.50,6.35
2007,1544,Taiwan Cooperative Bank /合作金库银行,中国台湾(TA),银行,1.52,0.08,59.94,3.02
2007,1545,Parmalat/帕玛拉特公司,意大利(IT),食品、饮料和烟草,4.83,NA,4.90,7.02
2007,1546,Rhodia/罗地亚,法国(FR),化学制品,6.35,0.08,6.58,4.22
2007,1546,Smurfit-Stone/石东公司,美国(US),材料,7.16,-0.06,7.82,3.14
2007,1548,Compal Electronics/仁宝电脑,中国台湾(TA),技术硬件和装备,8.09,0.26,4.68,3.44
2007,1549,Jean Coutu Group/金库图集团,加拿大(CA),零售,11.75,0.11,5.59,3.31
2007,1550,Orient/日本东方,日本(JA),综合金融,2.81,0.13,36.88,1.37
2007,1551,Enka/Enka集团,土耳其(TU),建筑,2.99,0.30,4.53,7.13
2007,1552,Axel Springer/施普林格,德国(GE),媒体,3.13,0.37,4.10,5.63
2007,1553,Aéroports de Paris,法国(FR),商业服务和供应,2.26,0.21,7.17,8.01
2007,1553,Daelim Industrial/大林工业,韩国(KO),建筑,5.64,0.33,4.74,2.97
2007,1555,El Puerto de Liverpool/利物浦EI波多,墨西哥(MX),零售,3.56,0.32,3.87,5.42
2007,1555,Reliance Steel,美国(US),材料,5.75,0.35,3.61,3.46
2007,1557,SAS Group/时捷集团,瑞典(SW),运输,7.78,0.02,7.10,2.92
2007,1558,Royal BAM Group/BAM皇家集团,荷兰(NL),建筑,8.78,0.19,5.86,2.51
2007,1559,Group 4 Securicor/第四集团-赛克瑞,英国(UK),商业服务和供应,7.10,0.14,5.23,4.63
2007,1560,Far Eastern Textile/远东纺织,中国台湾(TA),多元化,4.14,0.26,7.48,3.74
2007,1560,Orascom Construction Inds/欧瑞斯克姆建筑工业集团,埃及(EG),建筑,1.98,0.29,3.09,10.14
2007,1562,Autodesk/Autodesk 软件,美国(US),软件和服务,1.60,0.30,0.39,9.49
2007,1563,Gunma Bank/群马银行,日本(JA),银行,1.17,0.14,50.00,3.43
2007,1564,Circuit City Stores/环城百货,美国(US),零售,12.47,0.14,5.27,3.34
2007,1564,Grupo Elektra/墨西哥电器集团,墨西哥(MX),零售,3.22,0.42,6.32,3.64
2007,1566,Chugoku Bank/日本中国银行,日本(JA),银行,1.09,0.13,49.43,3.09
2007,1567,Rakuten/乐天,日本(JA),商业服务和供应,1.71,0.02,10.77,6.77
2007,1568,Citizens Commun/市民通讯,美国(US),电信运营商,2.03,0.34,6.79,4.85
2007,1569,Bank of Greece/希腊国家银行,希腊(GR),银行,1.19,0.18,37.76,2.02
2007,1570,China Merchants (International)/招商局国际有限公司,中国香港(HK)/中国大陆(CN),运输,0.38,0.30,3.53,9.04
2007,1571,RH Donnelley,美国(US),媒体,1.54,-0.17,16.26,5.03
2007,1571,77 Bank/ 77银行,日本(JA),银行,0.98,0.08,47.23,2.69
2007,1573,Casio Computer/卡西欧电脑,日本(JA),技术硬件和装备,4.94,0.20,4.23,6.16
2007,1574,Lenovo Group/联想集团,中国大陆(CN),技术硬件和装备,13.34,0.02,5.00,3.28
2007,1574,Prisa Group,西班牙(SP),媒体,3.60,0.30,6.15,4.12
2007,1576,Ciba Specialty Chemicals/斯拜特种化工,瑞士(SZ),化学制品,5.21,-0.08,7.26,4.29
2007,1576,Solectron/旭电,美国(US),技术硬件和装备,11.10,0.12,5.47,2.91
2007,1578,Balfour Beatty,英国(UK),建筑,8.78,0.20,4.85,3.83
2007,1579,Aareal Bank/阿瑞尔银行,德国(GE),银行,2.28,-0.07,46.12,2.00
2007,1580,Fuji Television Network/富士电视网,日本(JA),媒体,5.05,0.10,5.86,5.23
2007,1581,Harman International/哈曼国际,美国(US),技术硬件和装备,3.42,0.27,2.38,6.49
2007,1582,Lanxess/朗盛,德国(GE),化学制品,8.45,-0.07,5.01,4.20
2007,1583,Novelis/诺维里斯,加拿大(CA),材料,9.85,-0.28,5.79,3.22
2007,1583,EW Scripps/EW史立普斯报业,美国(US),媒体,2.50,0.35,4.39,7.40
2007,1585,Bank of Baroda/巴罗达银行,印度(IN),银行,1.94,0.20,26.18,1.81
2007,1586,Cognizant Technology/Cognizant技术,美国(US),软件和服务,1.42,0.23,1.33,12.87
2007,1587,Dongkuk Steel Mill/东国制钢,韩国(KO),材料,5.03,0.29,5.37,1.52
2007,1588,Chang Hwa Com Bank/彰化银行,中国台湾(TA),银行,1.31,-1.11,41.32,3.20
2007,1589,Iyo Bank/伊予银行,日本(JA),银行,0.89,0.17,40.30,3.11
2007,1589,Santos/ 桑托斯,澳大利亚(SA),炼油,2.13,0.51,5.38,4.41
2007,1591,Vestas Wind Systems,丹麦(DE),重要物品,4.23,-0.23,3.48,8.63
2007,1592,NCC Group/NCC集团,瑞典(SW),建筑,8.16,0.25,4.43,2.91
2007,1593,Mitsubishi Gas Chemical/三菱天然气化学集团,日本(JA),化学制品,3.74,0.28,4.78,5.02
2007,1594,SinoPac Financial Holdings/建华金融理财,中国台湾(TA),银行,1.61,0.18,33.47,3.60
2007,1595,Puma/彪马,德国(GE),家庭和个人的产品,3.13,0.35,2.18,5.51
2007,1596,Nanto Bank/南都银行,日本(JA),银行,0.94,0.06,39.57,1.51
2007,1597,TrygVesta,丹麦(DE),保险,2.49,0.33,6.05,5.30
2007,1598,Grant Prideco/格兰特·普里德科能源,美国(US),炼油,1.84,0.46,2.02,5.54
2007,1598,Liz Claiborne/利兹·克莱本,美国(US),家庭和个人的产品,4.99,0.25,3.50,4.60
2007,1600,Emdeon,美国(US),健康关怀设备和服务,1.10,0.77,1.45,4.25
2007,1600,People's Bank,美国(US),银行,0.73,0.12,10.69,6.31
2007,1602,Red Eléctrica de Espa?a,西班牙(SP),公用事业,1.25,0.26,6.31,6.14
2007,1603,Telent,英国(UK),技术硬件和装备,0.54,1.34,1.77,0.60
2007,1604,Daishi Bank,日本(JA),银行,0.68,0.09,36.07,1.61
2007,1605,Amdocs,英国(UK),软件和服务,2.58,0.34,4.01,7.20
2007,1606,Aracruz Celulose,巴西(BR),材料,1.68,0.46,4.49,5.51
2007,1606,Eramet,法国(FR),材料,3.21,0.45,3.89,4.39
2007,1606,Uni-President,中国台湾(TA),食品、饮料和烟草,7.09,0.06,6.78,3.28
2007,1609,Frontier Oil,美国(US),炼油,4.80,0.38,1.44,3.26
2007,1610,Juroku Bank,日本(JA),银行,0.88,0.13,34.99,2.17
2007,1611,Shiga Bank,日本(JA),银行,0.76,0.09,34.74,1.87
2007,1612,Altera,美国(US),半导体,1.29,0.32,2.21,7.53
2007,1613,Euler Hermes,法国(FR),保险,1.70,0.34,4.89,6.14
2007,1614,Endurance Specialty,百慕大(BU),保险,1.90,0.50,6.93,2.36
2007,1614,Inbursa Financiero,墨西哥(MX),银行,1.49,0.23,8.55,5.41
2007,1614,UFJ Central Leasing,日本(JA),商业服务和供应,4.33,0.10,11.45,1.15
2007,1617,ArvinMeritor,美国(US),耐用消费品,9.44,-0.20,5.50,1.30
2007,1617,Mercantil Servicios Fin,委内瑞拉(VE),综合金融,1.37,0.26,14.78,1.80
2007,1617,Plum Creek Timber,美国(US),综合金融,1.63,0.32,4.66,7.02
2007,1620,Chinese Estates (Holdings),中国香港(HK)/中国大陆(CN),综合金融,0.29,0.79,5.21,3.02
2007,1621,Celgene,美国(US),制药与生物技术,0.90,0.07,2.74,20.12
2007,1622,Dongfeng Motor Group,中国大陆(CN),耐用消费品,5.17,0.20,4.70,5.06
2007,1623,D'Ieteren,比利时(BE),零售,7.04,0.13,6.64,2.06
2007,1623,Hyakugo Bank,日本(JA),银行,0.74,0.10,32.71,1.71
2007,1623,Unitrin,美国(US),保险,3.08,0.28,9.32,3.07
2007,1626,Banca Popolare di Sondrio,意大利(IT),银行,0.79,0.11,16.84,4.52
2007,1626,Drax Group,英国(UK),公用事业,1.60,0.49,2.44,5.17
2007,1626,Federal-Mogul,美国(US),耐用消费品,6.33,-0.55,7.18,0.06
2007,1629,Thai Airways Intl,泰国(TH),运输,4.76,0.24,6.52,2.11
2007,1630,Allied World Assurance,百慕大(BU),保险,1.47,0.44,7.62,2.52
2007,1631,Taisho Pharmaceutical,日本(JA),制药与生物技术,2.31,0.31,5.65,5.62
2007,1631,Taiwan Business Bank,中国台湾(TA),银行,0.88,-0.46,31.79,0.91
2007,1633,CMPC,智利(CH),材料,2.12,0.24,6.31,6.45
2007,1634,AOC Holdings,日本(JA),炼油,5.97,0.29,2.98,1.31
2007,1634,High Tech Computer,中国台湾(TA),技术硬件和装备,2.23,0.36,1.22,6.42
2007,1636,Family Dollar Stores,美国(US),零售,6.48,0.20,2.59,4.39
2007,1637,Champion REIT,中国香港(HK)/中国大陆(CN),综合金融,0.05,1.16,2.95,1.54
2007,1638,Ogaki Kyoritsu Bank,日本(JA),银行,0.61,0.11,31.25,1.35
2007,1639,Microchip Technology,美国(US),半导体,1.03,0.30,2.28,7.69
2007,1639,San-In Godo Bank,日本(JA),银行,0.87,0.08,30.88,1.63
2007,1641,Annaly Capital Mgmt,美国(US),综合金融,1.22,0.09,30.72,2.87
2007,1642,Noble Group,中国香港(HK)/中国大陆(CN),运输,13.75,0.13,3.81,2.14
2007,1642,Ryland Group,美国(US),建筑,4.76,0.36,3.42,2.05
2007,1644,Hyakujushi Bank,日本(JA),银行,0.57,0.15,30.25,1.91
2007,1645,EVN,奥地利(AS),公用事业,2.63,0.28,7.42,4.60
2007,1645,Toyota Boshoku,日本(JA),耐用消费品,7.47,0.18,3.28,4.46
2007,1647,Marui,日本(JA),零售,4.78,0.20,6.13,4.10
2007,1648,Higo Bank,日本(JA),银行,0.57,0.10,29.89,1.70
2007,1649,Stanley Works,美国(US),家庭和个人的产品,4.02,0.29,3.94,4.60
2007,1650,Apartment Investment,美国(US),综合金融,1.69,0.18,10.29,5.68
2007,1650,Nisshin Steel,日本(JA),材料,4.73,0.21,6.09,4.09
2007,1652,Mechel,俄罗斯(RU),材料,3.75,0.38,3.58,4.03
2007,1653,Rashid Hussain,马来西亚(MA),银行,1.50,-0.03,29.28,0.33
2007,1654,NYSE Group,美国(US),综合金融,2.38,0.20,3.46,13.26
2007,1655,Norddeutsche Affinerie,德国(GE),材料,7.30,0.24,2.71,1.12
2007,1655,Phoenix Cos,美国(US),保险,2.58,0.10,28.97,1.62
2007,1657,Ross Stores,美国(US),零售,5.37,0.22,2.13,4.58
2007,1657,TCF Financial,美国(US),银行,1.38,0.24,14.67,3.45
2007,1659,Babcock & Brown,澳大利亚(SA),综合金融,1.21,0.24,7.31,5.40
2007,1659,Fadesa Inmobiliaria,西班牙(SP),综合金融,1.69,0.30,5.74,5.41
2007,1661,Singapore Technologies,新加坡(SI),航空和国防,2.92,0.29,3.52,6.33
2007,1662,Taiwan Mobile,中国台湾(TA),电信运营商,1.81,0.50,3.59,4.84
2007,1663,Atos Origin,法国(FR),软件和服务,7.12,-0.35,5.94,3.65
2007,1664,IMS Health,美国(US),健康关怀设备和服务,1.96,0.40,1.91,5.64
2007,1665,BOK Financial,美国(US),银行,1.36,0.21,18.06,3.36
2007,1666,Buhrmann,荷兰(NL),商业服务和供应,8.32,0.16,5.51,2.47
2007,1667,AMEC,英国(UK),建筑,8.49,0.01,5.39,3.04
2007,1668,Pogo Producing,美国(US),炼油,1.75,0.45,6.97,2.79
2007,1669,Kiyo Holdings,日本(JA),银行,0.57,0.03,27.33,0.96
2007,1670,Yamaha,日本(JA),耐用消费品,4.55,0.24,4.31,4.71
2007,1671,Tosoh,日本(JA),化学制品,5.52,0.23,5.35,3.08
2007,1672,City National,美国(US),银行,1.07,0.23,14.87,3.43
2007,1672,Musashino Bank,日本(JA),银行,0.55,0.09,26.82,1.65
2007,1674,Nelnet,美国(US),综合金融,1.55,0.07,26.80,1.35
2007,1674,Sabesp-Saneamento Basico,巴西(BR),公用事业,2.12,0.37,7.33,3.82
2007,1676,Bank of Nagoya,日本(JA),银行,0.64,0.09,26.75,1.34
2007,1677,YTL,马来西亚(MA),公用事业,1.50,0.37,8.10,3.18
2007,1678,Kagoshima Bank,日本(JA),银行,0.64,0.08,26.51,1.58
2007,1678,Suruga Bank,日本(JA),银行,0.83,0.12,25.31,3.60
2007,1680,CR Bard,美国(US),健康关怀设备和服务,1.99,0.27,2.28,8.24
2007,1680,Braskem,巴西(BR),化学制品,5.43,0.05,7.52,2.37
2007,1682,Evergreen Marine,中国台湾(TA),运输,4.29,0.37,3.96,1.90
2007,1683,E-L Financial,加拿大(CA),保险,1.65,0.32,9.63,2.28
2007,1684,FirstGroup,英国(UK),运输,5.27,0.19,3.64,5.18
2007,1685,Givaudan,瑞士(SZ),化学制品,2.38,0.34,3.72,6.27
2007,1685,Ipiranga,巴西(BR),炼油,12.04,0.08,1.69,0.49
2007,1687,TMK,俄罗斯(RU),材料,2.94,0.25,2.45,6.98
2007,1688,Amlin,英国(UK),保险,2.06,0.52,5.93,3.18
2007,1688,Hokkoku Bank,日本(JA),银行,0.59,0.05,25.53,1.45
2007,1690,Brasil Telecom,巴西(BR),电信运营商,4.34,-0.01,7.37,4.12
2007,1691,Bank of India,印度(IN),银行,1.85,0.16,25.23,1.78
2007,1691,United Auto Group,美国(US),零售,11.24,0.12,4.50,2.07
2007,1693,China Southern Airlines,中国大陆(CN),运输,4.64,-0.23,8.84,1.97
2007,1694,Credicorp,百慕大(BU),银行,1.37,0.23,13.06,3.82
2007,1695,AG Edwards,美国(US),综合金融,3.00,0.30,5.08,4.83
2007,1696,Forest City Enterpr,美国(US),综合金融,1.11,0.13,8.53,6.29
2007,1697,Commerce Bancshs,美国(US),银行,1.19,0.22,15.23,3.46
2007,1698,Terumo,日本(JA),健康关怀设备和服务,2.10,0.28,2.99,7.60
2007,1699,Keiyo Bank,日本(JA),银行,0.55,0.11,24.67,1.85
2007,1700,Hindustan Zinc,印度(IN),材料,0.87,0.33,1.08,6.07
2007,1700,LogicaCMG,英国(UK),软件和服务,5.22,0.16,6.69,3.81
2007,1702,Steinhoff Intl Holdings,南非(SA),耐用消费品,4.50,0.27,4.37,4.11
2007,1703,Toho Bank,日本(JA),银行,0.54,0.05,24.18,0.99
2007,1704,Duke Realty,美国(US),综合金融,1.19,0.20,7.24,5.90
2007,1705,Jaccs,日本(JA),综合金融,1.27,0.08,23.81,0.72
2007,1706,Cosco Pacific,中国香港(HK)/中国大陆(CN),运输,0.30,0.34,2.85,5.94
2007,1706,IDB Holding,以色列(IS),综合金融,2.93,0.12,17.11,1.09
2007,1708,Daewoo Securities,韩国(KO),综合金融,0.99,0.42,6.70,3.51
2007,1708,Teléfonos de Venezuela,委内瑞拉(VE),电信运营商,3.17,0.53,3.61,3.23
2007,1710,SanomaWSOY,芬兰(FI),媒体,3.62,0.28,4.07,4.71
2007,1711,China Shipping Container,中国大陆(CN),运输,3.52,0.44,3.59,2.26
2007,1711,Impac Mortgage Holding,美国(US),综合金融,1.28,-0.07,23.60,0.50
2007,1713,Joy Global,美国(US),重要物品,2.41,0.42,1.97,5.00
2007,1714,Bank of Ikeda,日本(JA),银行,0.63,0.04,23.01,1.23
2007,1714,Clariant,瑞士(SZ),化学制品,6.64,-0.07,5.82,3.54
2007,1716,Raymond James Finl,美国(US),综合金融,2.77,0.23,12.28,3.57
2007,1716,World Fuel Services,美国(US),商业服务和供应,10.79,0.06,1.28,1.28
2007,1718,Downey Financial,美国(US),银行,1.23,0.21,16.21,1.82
2007,1719,Seadrill,百慕大(BU),炼油,0.94,0.21,6.67,5.91
2007,1720,LG International,韩国(KO),贸易公司,10.70,0.11,2.61,0.84
2007,1721,Molex,美国(US),技术硬件和装备,3.17,0.27,3.26,5.40
2007,1722,Carphone Warehouse,英国(UK),零售,5.30,0.12,3.09,5.21
2007,1723,Hays,英国(UK),商业服务和供应,3.38,0.34,0.98,4.22
2007,1723,Industrias Pe?oles,墨西哥(MX),材料,3.44,0.38,3.01,3.87
2007,1725,Scor,法国(FR),保险,3.09,0.15,14.75,3.00
2007,1726,TECO Energy,美国(US),公用事业,3.45,0.25,7.36,3.51
2007,1727,Oita Bank,日本(JA),银行,0.52,0.07,22.19,1.02
2007,1728,FMC Technologies,美国(US),炼油,3.79,0.28,2.48,4.47
2007,1728,Ono Pharmaceutical,日本(JA),制药与生物技术,1.27,0.31,4.27,6.23
2007,1730,Astoria Financial,美国(US),银行,1.18,0.17,21.55,2.78
2007,1730,Husqvarna,瑞典(SW),耐用消费品,3.98,0.26,2.29,4.58
2007,1732,Nippon Meat Packers,日本(JA),食品、饮料和烟草,8.20,0.01,4.96,2.85
2007,1733,Aichi Bank,日本(JA),银行,0.46,0.06,21.94,1.26
2007,1734,Yamanashi Chuo Bank,日本(JA),银行,0.51,0.06,21.84,1.27
2007,1735,Republic Services,美国(US),商业服务和供应,3.07,0.28,4.43,5.43
2007,1736,Van Lanschot,荷兰(NL),综合金融,1.28,0.18,21.21,2.80
2007,1737,China Resources Power Holdings,中国香港(HK)/中国大陆(CN),公用事业,0.76,0.37,3.67,5.37
2007,1738,Boehler-Uddeholm,奥地利(AS),材料,4.08,0.32,3.00,3.75
2007,1738,Shire,英国(UK),制药与生物技术,1.52,-0.17,5.16,10.60
2007,1740,Citic Securities,中国大陆(CN),综合金融,0.14,0.04,2.52,14.29
2007,1741,Sky Financial Group,美国(US),银行,1.23,0.19,17.73,3.30
2007,1742,Kyushu-Shinwa Holdings,日本(JA),银行,0.61,0.05,21.49,0.56
2007,1743,Tokyo Tomin Bank,日本(JA),银行,0.49,0.07,21.40,1.66
2007,1744,Foot Locker,美国(US),零售,5.75,0.25,3.25,3.54
2007,1744,Jefferies Group,美国(US),综合金融,1.96,0.20,15.48,3.21
2007,1744,Lundbergs,瑞典(SW),材料,2.44,0.28,8.22,3.86
2007,1747,Sage Group,英国(UK),软件和服务,1.75,0.29,4.09,6.54
2007,1748,Alexander Forbes,南非(SA),保险,0.87,0.00,21.24,1.00
2007,1749,PMI Group,美国(US),保险,1.21,0.42,5.32,4.06
2007,1750,BCI-Banco Credito,智利(CH),银行,1.19,0.21,15.20,3.10
2007,1751,Pendragon,英国(UK),零售,9.98,0.13,3.97,1.38
2007,1752,Kanematsu,日本(JA),贸易公司,9.40,-0.18,4.56,0.94
2007,1753,TMB Bank,泰国(TH),银行,1.18,-0.35,21.09,0.92
2007,1754,HCC Insurance,美国(US),保险,2.08,0.34,7.63,3.50
